Trial	Stimulus	ExportStartTrialTimems	ExportEndTrialTimems	Participant	Color	CategoryGroup	Category	EyeLR	AOIName	AOIGroup	AOIScope	AOIOrder	AOISizepx	AOICoverage	TimetoFirstAppearancems	AppearanceCount	VisibleTimems	VisibleTime	Index	EventStartTrialTimems	EventEndTrialTimems	EventDurationms	FixationPositionXpx	FixationPositionYpx	FixationAveragePupilSizeXpx	FixationAveragePupilSizeYpx	FixationAveragePupilDiametermm	FixationDispersionXpx	FixationDispersionYpx	MousePositionXpx	MousePositionYpx
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	113678.7	100	22	7831.8	8023.9	192.1	335.4	60.5	18.5	18.5	5	33.9	35.7	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	113678.7	100	24	8295.8	8479.8	184	265.2	66.3	18.6	18.6	4.9	13.7	35.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	113678.7	100	25	8503.8	8715.9	212	314.8	61.2	18.6	18.6	5	23.6	23.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	113678.7	100	26	8743.9	9323.7	579.8	204.3	62.7	19.1	19.1	5.1	37.4	52.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	113678.7	100	27	9347.7	9495.7	148	106.9	60.6	19.2	19.2	5.2	30.1	23.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	113678.7	100	28	9531.7	9607.8	76	156.1	82.3	19.2	19.2	5.2	27.9	24.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	229908.3	100	31	8487	8791	304	371.5	82.3	15.3	15.3	4.3	61.5	79	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	229908.3	100	34	9451	9535	84	224.9	94.2	15.6	15.6	4.4	25.1	26.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	4	4	Local	30	38610	1.9	0	1	229908.3	100	38	10450.7	10514.7	63.9	145.8	95.8	15.7	15.7	4.5	22	15.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	113678.7	100	16	6015.9	6295.9	280	660.9	85	17.7	17.7	4.7	63.6	42.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	113678.7	100	18	6831.8	7008	176.1	517.4	90.5	18	18	4.8	16.5	18.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	113678.7	100	20	7216	7580	364	457.6	94.8	18	18	4.8	29.4	27.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	229908.3	100	26	7263.2	7399.2	136	719.5	65.8	15.4	15.4	4.1	19.5	17.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	229908.3	100	27	7655.1	7771.2	116.1	689.9	26.3	15.1	15.1	4.2	19.7	35.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	229908.3	100	28	7799.2	8179	379.8	584.3	57.8	15.7	15.7	4.4	45.2	51.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	3	3	Local	31	32571	1.6	0	1	229908.3	100	29	8210.9	8374.9	164	488.3	74.7	15.8	15.8	4.4	22.5	47.4	-	-
